SEQ;LONG;LAT;LOCAL_ED;LOCALIZACA;REFERENCIA;DATA;MES;H_INICIO;H_FIM;DURACAO;DUR_H
995.000000;-46.457200;-23.528865;AV JACU PESSEGO;AV. JACU PESSEGO N TRABALHADORES;R MONTANHAS - MAUA/A SENNA;22/11/2019;11.000000;16:36:00;17:26:00;00:50:00;0.83
996.000000;-46.453340;-23.491819;R ASDRUBAL;R. ASDRUBAL;R ENG. JOSE CRUZ DE OLIVEIRA - ├ÜNICO;22/11/2019;11.000000;17:05:00;16:52:00;23/01/1900 23:47:00;23.78
997.000000;-46.574030;-23.582762;AV PROF LUIZ IGNACIO ANHAIA MELLO;AV. PROF LUIZ IGNACIO ANHAIA MELLO (SAO LUCAS);R DR SANARELI - SAPOPEMBA/V PRUDENTE;22/11/2019;11.000000;17:13:00;17:23:00;00:10:00;0.17
998.000000;-46.517183;-23.555116;AV ARICANDUVA;AV. ARICANDUVA;AV ITAQUERA - AMBOS;27/11/2019;11.000000;16:59:00;17:56:00;00:57:00;0.95
999.000000;-46.704839;-23.660375;R JOAO ALFREDO;R. JOAO ALFREDO (SANTO AMARO);AL STO AMARO - B/C;27/11/2019;11.000000;17:12:00;20:28:00;03:16:00;3.27
1000.000000;-46.731755;-23.592158;AV PROF FRANCISCO MORATO;AV. PROF FRANCISCO MORATO (BUTANTA);AV GAL FRANCISCO MORAZAN - B/C - LOCAL;27/11/2019;11.000000;17:28:00;19:31:00;02:03:00;2.05
1001.000000;-46.683946;-23.621329;AV SANTO AMARO;AV. SANTO AMARO (CAMPO BELO);R FRANCISCO DIAS VELHO - C/B;27/11/2019;11.000000;17:35:00;18:53:00;01:18:00;1.30
1002.000000;-46.747265;-23.507707;AV ELISIO CORDEIRO DE SIQUEIRA;AV. ELISIO CORDEIRO DE SIQUEIRA (JAGUARA);AV CANDIDO PORTINARI - ├ÜNICO;27/11/2019;11.000000;17:36:00;18:09:00;00:33:00;0.55
1003.000000;-46.684720;-23.503920;AV ANTONIO MUNHOZ BONILHA;AV. ANTONIO MUNHOZ BONILHA;AV NSRA. DO. O - AMBOS;27/11/2019;11.000000;17:45:00;18:09:00;00:24:00;0.40
1004.000000;-46.627954;-23.622354;AV PROF ABRAAO DE MORAIS;AV. PROF ABRAAO DE MORAIS (CURSINO);R ELISA SILVEIRA - SANTOS/SP;27/11/2019;11.000000;17:52:00;18:21:00;00:29:00;0.48
1005.000000;-46.627199;-23.615850;R GAL CHAGAS SANTOS;R. GAL CHAGAS SANTOS (CURSINO);AV PROF ABRAAO DE MORAIS - B/C;27/11/2019;11.000000;17:52:00;18:05:00;00:13:00;0.22
1006.000000;-46.621219;-23.595187;AV DR RICARDO JAFET;AV. DR RICARDO JAFET (IPIRANGA);R SAIOA - SANTOS/S PAULO - LOCAL;27/11/2019;11.000000;17:54:00;19:46:00;01:52:00;1.87
1007.000000;-46.627806;-23.620788;AV PROF ABRAAO DE MORAIS;AV. PROF ABRAAO DE MORAIS (CURSINO);R FREI ROLIM - SP/ SANTOS - LOCAL;27/11/2019;11.000000;17:57:00;19:00:00;01:03:00;1.05
1008.000000;-46.607634;-23.568233;R PRES BATISTA PEREIRA;R. PRES. BATISTA PEREIRA;R PRES COSTA PINTO - AMBOS;27/11/2019;11.000000;17:57:00;19:00:00;01:03:00;1.05
1009.000000;-46.718912;-23.604544;PC ALFREDO GOMES;PC. ALFREDO GOMES (MORUMBI);ALTURA DO N├ÜMERO 2 - C/B;27/11/2019;11.000000;18:00:00;18:20:00;00:20:00;0.33
1010.000000;-46.718874;-23.604395;PC ALFREDO GOMES;PC. ALFREDO GOMES;R HORACIO BANDIERI - AMBOS;27/11/2019;11.000000;18:10:00;18:21:00;00:11:00;0.18
1011.000000;-46.676013;-23.626410;AV JORN ROBERTO MARINHO;AV. JORN ROBERTO MARINHO (CAMPO BELO);R JOAO ALVARES SOARES - MARGINAL/AEROPORTO - ├ÜNICA;27/11/2019;11.000000;18:14:00;18:54:00;00:40:00;0.67
1012.000000;-46.700170;-23.571270;AV DAS NACOES UNIDAS;AV. DAS NACOES UNIDAS;PTE ENG ROBERTO ROSSI ZUCCOLO - CASTELO/INTERLAGOS - EXP;27/11/2019;11.000000;18:22:00;18:53:00;00:31:00;0.52
1013.000000;-46.699462;-23.612693;MARGINAL PINHEIROS;MARGINAL PINHEIROS CBINT;PTE OCTAVIO FRIAS DE OLIVEIRA - CASTELO/INTERLAGOS - EXP;27/11/2019;11.000000;18:22:00;21:48:00;03:26:00;3.43
1014.000000;-46.457200;-23.528865;AV JACU PESSEGO;AV. JACU PESSEGO N TRABALHADORES;R MONTANHAS - MAUA/A SENNA;27/11/2019;11.000000;18:40:00;20:54:00;02:14:00;2.23
1015.000000;-46.717570;-23.508990;AV EMB MACEDO SOARES;AV. EMB. MACEDO SOARES;R S TITO - CB/AS - LOCAL;27/11/2019;11.000000;18:54:00;20:54:00;02:00:00;2.00
1016.000000;-46.627042;-23.543123;AV MERCURIO;AV. MERCURIO;PC S. VITO - ├ÜNICO - ESQUERDA;27/11/2019;11.000000;19:21:00;20:54:00;01:33:00;1.55
1017.000000;-46.577120;-23.551870;AV SALIM FARAH MALUF;AV. SALIM FARAH MALUF;R DEMETRIO RIBEIRO - MARGINAL/V PRUDENTE - EXPRESSA;27/11/2019;11.000000;21:36:00;21:55:00;00:19:00;0.32
1018.000000;-46.746107;-23.534070;AV DAS NACOES UNIDAS;AV. DAS. NACOES UNIDAS;ALTURA DO N├ÜMERO 1405 - INTERLAGOS/CASTELO - EXP;27/11/2019;11.000000;22:07:00;03:47:00;23/01/1900 05:40:00;5.67
1019.000000;-46.577416;-23.555724;AV SALIM FARAH MALUF;AV. SALIM FARAH MALUF;ALTURA DO N├ÜMERO 2001 - MARGINAL/V.PRUDENTE - EXP;27/11/2019;11.000000;23:24:00;04:30:00;23/01/1900 05:06:00;5.10
1020.000000;-46.627042;-23.543123;AV MERCURIO;AV. MERCURIO;PC S. VITO - ├ÜNICO;28/11/2019;11.000000;00:31:00;03:15:00;02:44:00;2.73
1021.000000;-46.679503;-23.528420;R PALESTRA ITALIA;R. PALESTRA ITALIA (BARRA FUNDA);R CARAIBAS - ├ÜNICO;28/11/2019;11.000000;09:01:00;09:13:00;00:12:00;0.20
1022.000000;-46.623080;-23.552250;AV ALCANTARA MACHADO;AV. ALCANTARA MACHADO;ALTURA DO N├ÜMERO 190 - B/C - EXP;28/11/2019;11.000000;09:12:00;09:34:00;00:22:00;0.37
1023.000000;-46.661261;-23.522372;AV MARQ DE SAO VICENTE;AV. MARQ. DE. SAO VICENTE;R JOSE GOMES FALCAO - LAPA/B FUND;28/11/2019;11.000000;09:50:00;11:14:00;01:24:00;1.40
1024.000000;-46.577416;-23.555724;AV SALIM FARAH MALUF;AV. SALIM FARAH MALUF;ALTURA DO N├ÜMERO 2001 - MARGINAL/V PRUDENTE - EXP;28/11/2019;11.000000;11:19:00;12:00:00;00:41:00;0.68
1025.000000;-46.462235;-23.539885;AV DO CONTORNO;AV. DO. CONTORNO;Z0628 #NVAL LE - ├ÜNICO;28/11/2019;11.000000;11:26:00;11:54:00;00:28:00;0.47
1026.000000;-46.643630;-23.533080;AL GLETE;AL. GLETE;ALTURA DO N├ÜMERO 218 - C/B;28/11/2019;11.000000;14:45:00;15:11:00;00:26:00;0.43
1027.000000;-46.642826;-23.534139;AL BR DE PIRACICABA;AL. BR. DE. PIRACICABA;ALTURA DO N├ÜMERO 223 - B/C;28/11/2019;11.000000;14:50:00;15:12:00;00:22:00;0.37
1028.000000;-46.526176;-23.548047;AV ARICANDUVA;AV. ARICANDUVA (ARICANDUVA);R MANILHA - ITAQUERA/MARGINAL;30/11/2019;11.000000;19:36:00;20:13:00;00:37:00;0.62
1029.000000;-46.401349;-23.488011;AV BRAS DA ROCHA CARDOSO;AV. BRAS DA ROCHA CARDOSO;ALTURA DO N. 70 - AMBOS;04/12/2019;12.000000;15:31:00;18:22:00;02:51:00;2.85
1030.000000;-46.701142;-23.618062;MARGINAL PINHEIROS;MARGINAL PINHEIROS CBINT (BUTANTA);PTE DO MORUMBI CAIO POMPEU DE TOLEDO - CASTELO/INTERLAGOS - EXPRESSA;05/12/2019;12.000000;16:26:00;17:07:00;00:41:00;0.68
1031.000000;-46.747699;-23.507871;AV CANDIDO PORTINARI;AV. CANDIDO PORTINARI (JAGUARA);R PAUVA - AMBOS - UNICA;05/12/2019;12.000000;16:29:00;17:04:00;00:35:00;0.58
1032.000000;-46.682273;-23.526397;AV POMPEIA;AV. POMPEIA (BARRA FUNDA);R PALESTRA ITALIA - POMPEIA/MARGINAL - UNICA;05/12/2019;12.000000;16:35:00;17:07:00;00:32:00;0.53
1033.000000;-46.598964;-23.538101;AV CELSO GARCIA;AV. CELSO GARCIA (BELEM);R SALDANHA MARINHO - CENTRO/BAIRRO - UNICA;05/12/2019;12.000000;17:23:00;19:12:00;01:49:00;1.82
1034.000000;-46.627042;-23.543123;AV MERCURIO;AV. MERCURIO;PC S. VITO - UNICO - ESQUERDA;05/12/2019;12.000000;17:37:00;19:45:00;02:08:00;2.13
1035.000000;-46.747699;-23.507871;AV CANDIDO PORTINARI;AV. CANDIDO PORTINARI;R PAUVA - UNICO;09/12/2019;12.000000;15:05:00;16:24:00;01:19:00;1.32
1036.000000;-46.684961;-23.678500;AV NSRA DE SABARA;AV. NSRA. DE. SABARA;AV INTERLAGOS - BAIRRO/CENTRO;09/12/2019;12.000000;15:29:00;17:32:00;02:03:00;2.05
1037.000000;-46.675160;-23.519230;AV MARQ DE SAO VICENTE;AV. MARQ. DE. SAO VICENTE;PC PASCOAL MARTINS - LAPA/B FUNDA;09/12/2019;12.000000;15:35:00;15:57:00;00:22:00;0.37
1038.000000;-46.675360;-23.519500;PC PASCOAL MARTINS;PC. PASCOAL MARTINS;ALTURA DO NUMERO 138 - BAIRRO/CENTRO;09/12/2019;12.000000;15:37:00;15:50:00;00:13:00;0.22
1039.000000;-46.684720;-23.503920;AV ANTONIO MUNHOZ BONILHA;AV. ANTONIO MUNHOZ BONILHA;AV NSRA DO O - AMBOS;09/12/2019;12.000000;15:40:00;15:52:00;00:12:00;0.20
1040.000000;-46.686213;-23.550375;R JOAO MOURA;R. JOAO MOURA;R ABEGOARIA - AMBOS;09/12/2019;12.000000;15:41:00;19:53:00;04:12:00;4.20
1041.000000;-46.746080;-23.520300;AV EMB MACEDO SOARES;AV. EMB MACEDO SOARES;PTE DOS REMEDIOS-CARMEN F. NEVES - C BRANCO/A SENNA - CENTRAL;09/12/2019;12.000000;15:45:00;16:19:00;00:34:00;0.57
1042.000000;-46.746080;-23.520300;AV EMB MACEDO SOARES;AV. EMB MACEDO SOARES;PTE DOS REMEDIOS-CARMEN F. NEVES - C BRANCO/A SENNA - LOCAL;09/12/2019;12.000000;15:46:00;16:23:00;00:37:00;0.62
1043.000000;-46.691250;-23.590400;AV DAS NACOES UNIDAS;AV. DAS NACOES UNIDAS;AV PRES JUSCELINO KUBITSCHEK - INTERLAGOS/CASTELO - LOCAL;09/12/2019;12.000000;15:53:00;18:49:00;02:56:00;2.93
1044.000000;-46.747340;-23.527110;AV DAS NACOES UNIDAS;AV. DAS NACOES UNIDAS;PTE ENG ROBERTO ROSSI ZUCCOLO - INTERLAGOS/CASTELO - LOCAL;09/12/2019;12.000000;15:55:00;18:20:00;02:25:00;2.42
1045.000000;-46.750557;-23.406611;R BERNARDO JOSE DE LORENA;R. BERNARDO JOS├âÔÇ░ DE LORENA;R FRANCIS DE CASTENAL - UNICO;09/12/2019;12.000000;16:00:00;17:00:00;01:00:00;1.00
1046.000000;-46.724740;-23.552860;AV ENG BILLINGS;AV. ENG BILLINGS;ACESSO PARA A ALVARENGA - CASTELO/INTERLAGOS;09/12/2019;12.000000;16:14:00;18:52:00;02:38:00;2.63
1047.000000;-46.457200;-23.528865;AV JACU PESSEGO;AV. JACU PESSEGO N TRABALHADORES;R MONTANHAS - MAUA/A SENNA;09/12/2019;12.000000;17:13:00;19:37:00;02:24:00;2.40
1048.000000;-46.631848;-23.547481;R DR BITTENCOURT RODRIGUES;R. DR. BETTENCOURT RODRIGUES;ALTURA DO NUMERO 268 - UNICO;09/12/2019;12.000000;17:13:00;19:24:00;02:11:00;2.18
1049.000000;-46.453206;-23.535104;AV JACU PESSEGO;AV. JACU PESSEGO N TRABALHADORES;VD PREF JOSE CARLOS DE F FERRAZ-MAUA/A SENNA;09/12/2019;12.000000;17:15:00;19:36:00;02:21:00;2.35
1050.000000;-46.677964;-23.564218;R HENRIQUE SCHAUMANN;R. HENRIQUE SCHAUMANN (JARDIM PAULISTA);AV REBOUCAS - IBIRAPUERA/SUMARE - UNICA;10/12/2019;12.000000;13:57:00;14:17:00;00:20:00;0.33
1051.000000;-46.699032;-23.605094;AV MAGALHAES DE CASTRO;AV. MAGALHAES DE CASTRO;R PEDRO AVANCINE - CASTELO/INTERLAGOS;10/12/2019;12.000000;14:25:00;15:12:00;00:47:00;0.78
1052.000000;-46.628260;-23.554000;R GLICERIO;R. GLICERIO;ALTURA DO NUMERO 194 - UNICO;10/12/2019;12.000000;14:27:00;14:41:00;00:14:00;0.23
1053.000000;-46.695020;-23.580860;AV MAGALHAES DE CASTRO;AV. MAGALHAES DE CASTRO (BUTANTA);PTE DO MORUMBI CAIO POMPEU DE TOLEDO - CASTELO/INTERLAGOS - LOCAL;10/12/2019;12.000000;14:37:00;15:12:00;00:35:00;0.58
1054.000000;-46.687470;-23.626336;AV SANTO AMARO;AV. STO AMARO (CAMPO BELO);AV ROQUE PETRONI JUNIOR - AMBOS;10/12/2019;12.000000;14:39:00;15:45:00;01:06:00;1.10
1055.000000;-46.490492;-23.535940;R DR LUIZ AYRES;R. DR LUIZ AYRES (ARTUR ALVIM);R MACIEL MONTEIRO - BAIRRO/CENTRO;10/12/2019;12.000000;14:42:00;15:27:00;00:45:00;0.75
1056.000000;-46.675360;-23.519500;PC PASCOAL MARTINS;PC. PASCOAL MARTINS;ALTURA DO NUMERO 142 - BAIRRO/CENTRO;10/12/2019;12.000000;14:55:00;15:27:00;00:32:00;0.53
1057.000000;-46.721360;-23.638290;AV DAS NACOES UNIDAS;AV. DAS NACOES UNIDAS (ALTO DE PINHEIROS);PTE EDSON DE GODOY BUENO - INTERLAGOS/CASTELO;10/12/2019;12.000000;14:59:00;15:56:00;00:57:00;0.95
1058.000000;-46.720622;-23.653870;AV DAS NACOES UNIDAS;AV. DAS NACOES UNIDAS (ALTO DE PINHEIROS);AV MARIO LOPES LEAO - INTERLAGOS/CASTELO;10/12/2019;12.000000;15:04:00;15:39:00;00:35:00;0.58
1059.000000;-46.747670;-23.506722;AV ELISIO CORDEIRO DE SIQUEIRA;AV. ELISIO CORDEIRO DE SIQUEIRA (JAGUARA);ALTURA DO NUMERO 7 COM R FRANCISCO COELHO - BAIRRO/CENTRO;10/12/2019;12.000000;15:07:00;16:40:00;01:33:00;1.55
1060.000000;-46.628154;-23.537220;R DA CANTAREIRA;R. DA CANTAREIRA (BOM RETIRO);R MAUA - UNICO - UNICA;10/12/2019;12.000000;15:10:00;15:52:00;00:42:00;0.70
1061.000000;-46.593349;-23.544436;AV ALCANTARA MACHADO;AV. ALCANTARA MACHADO (BELEM);VD GUADALAJARA - CENTRO/BAIRRO;10/12/2019;12.000000;15:18:00;15:37:00;00:19:00;0.32
1062.000000;-46.457200;-23.528865;AV JACU PESSEGO;AV. JACU PESSEGO N TRABALHADORES (IGUATEMI);R MONTANHAS - MAUA/A SENNA;10/12/2019;12.000000;15:22:00;16:34:00;01:12:00;1.20
1063.000000;-46.721801;-23.638720;AV DAS NACOES UNIDAS;AV. DAS NACOES UNIDAS (ALTO DE PINHEIROS);R DR RUBENS GOMES BUENO - INTERLAGOS/CASTELO - LOCAL;10/12/2019;12.000000;15:25:00;15:55:00;00:30:00;0.50
1064.000000;-46.614768;-23.541812;AV RANGEL PESTANA;AV. RANGEL PESTANA (BRAS);R GOMES CARDIM - CENTRO/BAIRRO;10/12/2019;12.000000;15:27:00;18:10:00;02:43:00;2.72
1065.000000;-46.456066;-23.535930;R PDE VIEGAS DE MENEZES;R. PDE VIEGAS DE MENEZES (ITAQUERA);AV CAMPANELLA - AMBOS;10/12/2019;12.000000;15:28:00;15:49:00;00:21:00;0.35
1066.000000;-46.641770;-23.537580;AV RIO BRANCO;AV. RIO BRANCO;R DOS GUSMOES - BAIRRO/CENTRO;10/12/2019;12.000000;15:38:00;15:48:00;00:10:00;0.17
1067.000000;-46.682520;-23.619480;AV SANTO AMARO;AV. STO AMARO (CAMPO BELO);AV JORN ROBERTO MARINHO - BAIRRO/CENTRO;10/12/2019;12.000000;15:39:00;16:57:00;01:18:00;1.30
1068.000000;-46.636318;-23.520253;AV DO ESTADO;AV. DO. ESTADO;ALTURA DO NUMERO 11 - SANTANA/IPIRANGA;10/12/2019;12.000000;15:40:00;16:18:00;00:38:00;0.63
1069.000000;-46.641682;-23.537535;AV RIO BRANCO;AV. RIO BRANCO (REPUBLICA);R GAL OSORIO - BAIRRO/CENTRO;10/12/2019;12.000000;15:44:00;16:51:00;01:07:00;1.12
1070.000000;-46.630943;-23.543202;R BR DE DUPRAT;R. BR. DE. DUPRAT;ALTURA DO NUMERO 115 - UNICO - UNICA;10/12/2019;12.000000;15:44:00;15:49:00;00:05:00;0.08
1071.000000;-46.767460;-23.628100;EST DO CAMPO LIMPO;ES. DO CAMPO LIMPO (CAMPO LIMPO);R MARIO NEME - BAIRRO/CENTRO;10/12/2019;12.000000;15:55:00;19:57:00;04:02:00;4.03
1072.000000;-46.581544;-23.542270;AV ALCANTARA MACHADO;AV. ALCANTARA MACHADO (BELEM);ALTURA DO NUMERO 1 - AMBOS;10/12/2019;12.000000;15:57:00;17:23:00;01:26:00;1.43
1073.000000;-46.632772;-23.549419;R VENCESLAU BRAS;R. VENCESLAU BRAS;R IRMA. SIMPLICIANA - UNICO;10/12/2019;12.000000;16:19:00;17:24:00;01:05:00;1.08
1074.000000;-46.641670;-23.537910;AV RIO BRANCO;AV. RIO BRANCO;ALTURA DO NUMERO 633 - BAIRRO/CENTRO;10/12/2019;12.000000;16:29:00;16:42:00;00:13:00;0.22
1075.000000;-46.571500;-23.472690;AV EDU CHAVES;AV. EDU CHAVES;AV SANATORIO - AMBOS;10/12/2019;12.000000;17:00:00;19:27:00;02:27:00;2.45
1076.000000;-46.609057;-23.510426;R CEL MARQUES RIBEIRO;R. CEL. MARQUES RIBEIRO;ALTURA DO NUMERO 325 - AMBOS;10/12/2019;12.000000;17:26:00;19:25:00;01:59:00;1.98
1077.000000;-46.752910;-23.404400;R FIORELLI PECCICACCO;R. FIORELLI PECCICACCO;PC INACIA DIAS - AMBOS;10/12/2019;12.000000;17:43:00;19:37:00;01:54:00;1.90
1078.000000;-46.581870;-23.535040;AV CELSO GARCIA;AV. CELSO GARCIA (BELEM);ALTURA DO NUMERO 3101 - CENTRO/BAIRRO;10/12/2019;12.000000;17:46:00;19:58:00;02:12:00;2.20
1079.000000;-46.684720;-23.503920;AV ANTONIO MUNHOZ BONILHA;AV. ANTONIO MUNHOZ BONILHA;AV NSRA. DO. O - UNICO;10/12/2019;12.000000;17:57:00;18:58:00;01:01:00;1.02
1080.000000;-46.473198;-23.539557;AV DO CONTORNO;AV. DO. CONTORNO;R ENG. SIDNEY APARECIDO DE MORAES - UNICO;10/12/2019;12.000000;18:11:00;18:45:00;00:34:00;0.57
1081.000000;-46.717570;-23.508990;AV EMB MACEDO SOARES;AV. EMB MACEDO SOARES (BARRA FUNDA);R S TITO - C BRANCO/A SENNA - LOCAL;10/12/2019;12.000000;18:26:00;19:40:00;01:14:00;1.23
1082.000000;-46.681009;-23.513060;R NORMA DE LUCA;R. NORMA DE LUCA;AV PRES. CASTELO BRANCO - UNICO;10/12/2019;12.000000;18:39:00;19:13:00;00:34:00;0.57
1083.000000;-46.627042;-23.543123;AV MERCURIO;AV. MERCURIO;PC S. VITO - ESQUERDA;10/12/2019;12.000000;19:04:00;19:41:00;00:37:00;0.62
1084.000000;-46.655614;-23.519669;R BR DE PORTO CARREIRO;R. BRA. DE. PORTO CARREIRO;R DOS AMERICANOS - AMBOS;10/12/2019;12.000000;19:26:00;19:59:00;00:33:00;0.55
1085.000000;-46.526176;-23.548047;AV ARICANDUVA;AV. ARICANDUVA;R MANILHA - ITAQUERA/MARGINAL - EXPRESSA;11/12/2019;12.000000;04:05:00;05:19:00;01:14:00;1.23
1086.000000;-46.627042;-23.543123;AV MERCURIO;AV. MERCURIO;PC S. VITO - BAIRRO/CENTRO;11/12/2019;12.000000;05:55:00;06:16:00;00:21:00;0.35
1087.000000;-46.684077;-23.526943;R BR DO BANANAL;R. BR DO BANANAL (PERDIZES);R VENANCIO AIRES - UNICO;11/12/2019;12.000000;16:31:00;17:10:00;00:39:00;0.65
1088.000000;-46.683086;-23.527543;AV POMPEIA;AV. POMPEIA (BARRA FUNDA);R VENANCIO AIRES - MARGINAL/POMPEIA;11/12/2019;12.000000;16:33:00;17:36:00;01:03:00;1.05
1089.000000;-46.682273;-23.526397;R PALESTRA ITALIA;R. PALESTRA ITALIA (BARRA FUNDA);AV POMPEIA - CENTRO/BAIRRO;11/12/2019;12.000000;16:39:00;17:37:00;00:58:00;0.97
1090.000000;-46.674654;-23.519358;PC PASCOAL MARTINS;PC. PASCOAL MARTINS (BARRA FUNDA);AV MARQ DE SAO VICENTE - BAIRRO/CENTRO;11/12/2019;12.000000;16:59:00;17:45:00;00:46:00;0.77
1091.000000;-46.675160;-23.519230;AV MARQ DE SAO VICENTE;AV. MARQ DE SAO VICENTE (BARRA FUNDA);PC PASCOAL MARTINS - AMBOS;11/12/2019;12.000000;17:01:00;17:24:00;00:23:00;0.38
1092.000000;-46.672445;-23.525789;AV ANTARTICA;AV. ANTARTICA (BARRA FUNDA);VD ANTARCTICA-OBERDAN CATTANI - LIMAO/SUMARE;11/12/2019;12.000000;17:10:00;17:23:00;00:13:00;0.22
1093.000000;-46.721990;-23.544049;AV PROF FONSECA RODRIGUES;AV. PROF. FONSECA RODRIGUES;R BAIAS - LAPA/PINHEIROS;11/12/2019;12.000000;17:28:00;18:15:00;00:47:00;0.78
1094.000000;-46.669230;-23.515480;AV PRES CASTELO BRANCO;AV. PRES. CASTELO BRANCO;PTE DAS BANDEIRAS SEN ROMEU TUMA - CASTELO B/A SENNA - LOCAL;11/12/2019;12.000000;17:38:00;17:55:00;00:17:00;0.28
1095.000000;-46.642406;-23.541297;R AURORA;R. AURORA;ALTURA DO NUMERO 676 - AMBOS;11/12/2019;12.000000;17:53:00;19:09:00;01:16:00;1.27
1096.000000;-46.598964;-23.538101;AV CELSO GARCIA;AV. CELSO GARCIA (BELEM);R SALDANHA MARINHO - CENTRO/BAIRRO;11/12/2019;12.000000;17:56:00;00:50:00;23/01/1900 06:54:00;6.90
1097.000000;-46.627042;-23.543123;AV MERCURIO;AV. MERCURIO;PC S. VITO - ESQUERDA;11/12/2019;12.000000;18:17:00;18:32:00;00:15:00;0.25
1098.000000;-46.627118;-23.542867;PC SAO VITO;PC. S VITO (SE);AV MERCURIO - UNICO - ESQUERDA;11/12/2019;12.000000;18:22:00;18:32:00;00:10:00;0.17
1099.000000;-46.631949;-23.547286;R DR BITTENCOURT RODRIGUES;R. DR. BETTENCOURT RODRIGUES;PC FERNANDO COSTA - UNICO - UNICA;11/12/2019;12.000000;18:23:00;19:22:00;00:59:00;0.98
1100.000000;-46.577416;-23.555724;AV SALIM FARAH MALUF;AV. SALIM FARAH MALUF;ALTURA DO NUMERO 2001 - MARGINAL/V PRUDENTE - EXPRESSA;11/12/2019;12.000000;18:38:00;20:27:00;01:49:00;1.82
1101.000000;-46.577416;-23.555724;AV SALIM FARAH MALUF;AV. SALIM FARAH MALUF;ALTURA DO NUMERO 2001 - MARGINAL/V PRUDENTE - EXPRESSA;11/12/2019;12.000000;18:38:00;19:22:00;00:44:00;0.73
1102.000000;-46.624834;-23.505260;R ALF MAGALHAES;R. ALF. MAGALHAES;AV CRUZEIRO DO SUL - UNICO;13/12/2019;12.000000;12:46:00;13:07:00;00:21:00;0.35
1103.000000;-46.641079;-23.522738;R NEWTON PRADO;R. NEWTON PRADO (BOM RETIRO);R BARRA DO TIBAJI - UNICO - UNICA;14/12/2019;12.000000;16:05:00;18:36:00;02:31:00;2.52
1104.000000;-46.639403;-23.549788;PC DA BANDEIRA;PC. DA. BANDEIRA;ALTURA DO NUMERO 58 - UNICO;14/12/2019;12.000000;16:06:00;17:08:00;01:02:00;1.03
1105.000000;-46.675160;-23.519230;AV MARQ DE SAO VICENTE;AV. MARQ. DE. SAO VICENTE;PC PASCOAL MARTINS - LAPA/B FUNDA;14/12/2019;12.000000;16:17:00;16:39:00;00:22:00;0.37
1106.000000;-46.674654;-23.519358;PC PASCOAL MARTINS;PC. PASCOAL MARTINS (BARRA FUNDA);AV MARQ DE SAO VICENTE - BAIRRO/CENTRO - UNICA;14/12/2019;12.000000;16:19:00;16:44:00;00:25:00;0.42
1107.000000;-46.690269;-23.587799;AV DAS NACOES UNIDAS;AV. DAS. NACOES UNIDAS;R OLIVIA FEDER - INTERLAGOS/CASTELO - LOCAL;14/12/2019;12.000000;16:24:00;18:48:00;02:24:00;2.40
1108.000000;-46.638910;-23.549790;PC DA BANDEIRA;PC. DA. BANDEIRA;R STO AMARO - CENTRO/BAIRRO;14/12/2019;12.000000;16:27:00;16:34:00;00:07:00;0.12
1109.000000;-46.630120;-23.519022;MARGINAL TIETE;MARGINAL TIETE CBAS CENTRAL (BARRA FUNDA);PTE DAS BANDEIRAS SEN ROMEU TUMA - CASTELO B/A SENNA - CENTRAL;14/12/2019;12.000000;16:29:00;17:12:00;00:43:00;0.72
1110.000000;-46.684720;-23.503920;AV ANTONIO MUNHOZ BONILHA;AV. ANTONIO MUNHOZ BONILHA (LIMAO);AV NSRA DO O - AMBOS - UNICA;14/12/2019;12.000000;16:30:00;16:43:00;00:13:00;0.22
1111.000000;-46.571500;-23.472690;AV EDU CHAVES;AVENIDA EDU CHAVES;AV SANATORIO - AMBOS;14/12/2019;12.000000;16:30:00;17:18:00;00:48:00;0.80
1112.000000;-46.684720;-23.503920;AV ANTONIO MUNHOZ BONILHA;AV. ANTONIO MUNHOZ BONILHA;AV NSRA. DO. O - AMBOS;17/12/2019;12.000000;15:58:00;16:34:00;00:36:00;0.60
1113.000000;-46.683086;-23.527543;AV POMPEIA;AV. POMPEIA (BARRA FUNDA);R VENANCIO AIRES - POMPEIA/MARGINAL;17/12/2019;12.000000;16:01:00;16:37:00;00:36:00;0.60
1114.000000;-46.620530;-23.592630;AV DR RICARDO JAFET;AV. DR RICARDO JAFET (IPIRANGA);R VERGUEIRO - S PAULO/SANTOS;17/12/2019;12.000000;16:06:00;17:11:00;01:05:00;1.08
1115.000000;-46.674654;-23.519358;PC PASCOAL MARTINS;PC. PASCOAL MARTINS (BARRA FUNDA);AV MARQ DE SAO VICENTE - BAIRRO/CENTRO;17/12/2019;12.000000;16:06:00;17:03:00;00:57:00;0.95
1116.000000;-46.660430;-23.522480;AV MARQ DE SAO VICENTE;AV. MARQ DE SAO VICENTE (BARRA FUNDA);PC JOSE VIEIRA DE C. MESQUITA - LAPA/B FUNDA;17/12/2019;12.000000;16:11:00;16:41:00;00:30:00;0.50
1117.000000;-46.684077;-23.526943;R VENANCIO AIRES;R. VENANCIO AIRES (LAPA);R BR DO BANANAL - UNICO;17/12/2019;12.000000;16:12:00;16:31:00;00:19:00;0.32
1118.000000;-46.649496;-23.555771;R MANOEL DUTRA;R. MANOEL DUTRA (BELA VISTA);PC QUATORZE BIS - UNICO;17/12/2019;12.000000;16:15:00;17:09:00;00:54:00;0.90
