osmid,y,x,highway,street_count,elevation,ref,geometry
4259655883,-23.5665106,-46.6564931,traffic_signals,4,808.0,,POINT (-46.6564931 -23.5665106)
4261834455,-23.5734155,-46.6499611,,4,789.0,,POINT (-46.6499611 -23.5734155)
4264807779,-23.5751913,-46.6506749,,3,781.0,,POINT (-46.6506749 -23.5751913)
4264809996,-23.5757336,-46.6507149,,3,778.0,,POINT (-46.6507149 -23.5757336)
4264811461,-23.5763,-46.6507553,,3,778.0,,POINT (-46.6507553 -23.5763)
4264819301,-23.5787266,-46.6467863,,3,791.0,,POINT (-46.6467863 -23.5787266)
4266322512,-23.5819703,-46.6216158,,3,774.0,,POINT (-46.6216158 -23.5819703)
4266323157,-23.5819433,-46.6366196,,3,809.0,,POINT (-46.6366196 -23.5819433)
4266335908,-23.5830962,-46.6299657,,1,777.0,,POINT (-46.6299657 -23.5830962)
4266370607,-23.5864472,-46.6276022,,1,786.0,,POINT (-46.6276022 -23.5864472)
4275522111,-23.5284823,-46.6177483,,1,731.0,,POINT (-46.6177483 -23.5284823)
4275553517,-23.5340632,-46.6292539,,1,732.0,,POINT (-46.6292539 -23.5340632)
4278283636,-23.5540382,-46.6646211,,3,812.0,,POINT (-46.6646211 -23.5540382)
4278283641,-23.5540702,-46.6647245,,3,812.0,,POINT (-46.6647245 -23.5540702)
4293765312,-23.5711316,-46.6309857,,3,763.0,,POINT (-46.6309857 -23.5711316)
4293770355,-23.5682563,-46.6316908,,1,766.0,,POINT (-46.6316908 -23.5682563)
4293773377,-23.566526,-46.6331519,,1,765.0,,POINT (-46.6331519 -23.566526)
4293806222,-23.5608195,-46.6249859,,3,733.0,,POINT (-46.6249859 -23.5608195)
4293806223,-23.5608509,-46.6242844,,1,722.0,,POINT (-46.6242844 -23.5608509)
4293806224,-23.5609913,-46.6243314,,3,723.0,,POINT (-46.6243314 -23.5609913)
4293806225,-23.5611053,-46.6243739,,1,723.0,,POINT (-46.6243739 -23.5611053)
4293806233,-23.5635237,-46.6345546,,3,764.0,,POINT (-46.6345546 -23.5635237)
4293806243,-23.5660548,-46.6240628,,3,746.0,,POINT (-46.6240628 -23.5660548)
4293806245,-23.5663841,-46.6259698,,1,736.0,,POINT (-46.6259698 -23.5663841)
4293806251,-23.566587,-46.625086,,1,738.0,,POINT (-46.625086 -23.566587)
4293806263,-23.5668058,-46.6264848,,1,735.0,,POINT (-46.6264848 -23.5668058)
4293806265,-23.5690285,-46.638735,,3,811.0,,POINT (-46.638735 -23.5690285)
4293815199,-23.5657625,-46.6353177,,1,760.0,,POINT (-46.6353177 -23.5657625)
4293815203,-23.5659429,-46.6355588,,1,760.0,,POINT (-46.6355588 -23.5659429)
4293815207,-23.5665747,-46.6354753,,3,767.0,,POINT (-46.6354753 -23.5665747)
4293815208,-23.5667622,-46.6349204,,1,774.0,,POINT (-46.6349204 -23.5667622)
4293818314,-23.5616482,-46.6310178,,1,749.0,,POINT (-46.6310178 -23.5616482)
4293818327,-23.5622479,-46.6292165,,1,737.0,,POINT (-46.6292165 -23.5622479)
4293820100,-23.566449,-46.6237827,,1,761.0,,POINT (-46.6237827 -23.566449)
4293820104,-23.5674651,-46.6240358,,3,773.0,,POINT (-46.6240358 -23.5674651)
4293820106,-23.5677567,-46.6244792,,3,764.0,,POINT (-46.6244792 -23.5677567)
4293820107,-23.5677615,-46.624042,,1,773.0,,POINT (-46.624042 -23.5677615)
4293820110,-23.5682002,-46.6245718,,3,764.0,,POINT (-46.6245718 -23.5682002)
4293820113,-23.568345,-46.6242188,,1,773.0,,POINT (-46.6242188 -23.568345)
4293845129,-23.5757797,-46.6249803,,3,793.0,,POINT (-46.6249803 -23.5757797)
4293845130,-23.5757689,-46.6270623,,1,784.0,,POINT (-46.6270623 -23.5757689)
4293850316,-23.5765822,-46.612168,,3,745.0,,POINT (-46.612168 -23.5765822)
4293851080,-23.5717707,-46.6155897,,3,769.0,,POINT (-46.6155897 -23.5717707)
4293851081,-23.5721483,-46.6170528,,1,760.0,,POINT (-46.6170528 -23.5721483)
4293861649,-23.5704481,-46.6272834,,1,742.0,,POINT (-46.6272834 -23.5704481)
4293861650,-23.5705767,-46.6269394,,3,741.0,,POINT (-46.6269394 -23.5705767)
4293863191,-23.5736812,-46.6326037,,3,754.0,,POINT (-46.6326037 -23.5736812)
4293863196,-23.57454,-46.6327433,,3,769.0,,POINT (-46.6327433 -23.57454)
4293874099,-23.5716709,-46.6332819,,3,775.0,,POINT (-46.6332819 -23.5716709)
4293874100,-23.5725777,-46.6373863,priority,3,786.0,,POINT (-46.6373863 -23.5725777)
4293874101,-23.5725764,-46.6356891,,1,777.0,,POINT (-46.6356891 -23.5725764)
4293874117,-23.5748198,-46.6364038,,3,763.0,,POINT (-46.6364038 -23.5748198)
4293874122,-23.5749266,-46.6364422,,1,762.0,,POINT (-46.6364422 -23.5749266)
4293878826,-23.5581183,-46.6285391,,3,728.0,,POINT (-46.6285391 -23.5581183)
4293878827,-23.5583008,-46.628775,,1,728.0,,POINT (-46.628775 -23.5583008)
4293878829,-23.5583801,-46.6285255,,1,730.0,,POINT (-46.6285255 -23.5583801)
4293878921,-23.5598927,-46.6354757,,3,753.0,,POINT (-46.6354757 -23.5598927)
4293878928,-23.5603187,-46.6358685,,3,749.0,,POINT (-46.6358685 -23.5603187)
4293887737,-23.5568286,-46.6274323,,3,730.0,,POINT (-46.6274323 -23.5568286)
4293893316,-23.5668342,-46.6169114,,1,735.0,,POINT (-46.6169114 -23.5668342)
4293893663,-23.5664319,-46.6191827,,1,758.0,,POINT (-46.6191827 -23.5664319)
4293893664,-23.5665658,-46.6190548,,3,756.0,,POINT (-46.6190548 -23.5665658)
4293893665,-23.5666313,-46.6189901,,1,756.0,,POINT (-46.6189901 -23.5666313)
4293894973,-23.5633393,-46.6295355,,3,752.0,,POINT (-46.6295355 -23.5633393)
4293895396,-23.5635733,-46.6297635,,3,755.0,,POINT (-46.6297635 -23.5635733)
4293897138,-23.5650394,-46.6287017,,3,757.0,,POINT (-46.6287017 -23.5650394)
4293897139,-23.5652285,-46.628482,,3,757.0,,POINT (-46.628482 -23.5652285)
4293897141,-23.5655164,-46.6290312,,1,754.0,,POINT (-46.6290312 -23.5655164)
4293897142,-23.5656493,-46.6279904,,3,758.0,,POINT (-46.6279904 -23.5656493)
4293897144,-23.5658365,-46.6293263,,1,754.0,,POINT (-46.6293263 -23.5658365)
4293900550,-23.5763457,-46.6162624,,1,763.0,,POINT (-46.6162624 -23.5763457)
4293900554,-23.5765389,-46.6163295,,3,762.0,,POINT (-46.6163295 -23.5765389)
4293906838,-23.565755,-46.6376163,,3,791.0,,POINT (-46.6376163 -23.565755)
4293906839,-23.5664487,-46.638179,,1,781.0,,POINT (-46.638179 -23.5664487)
4293910187,-23.5574565,-46.6307272,,1,728.0,,POINT (-46.6307272 -23.5574565)
4293910188,-23.5575148,-46.6314556,,3,740.0,,POINT (-46.6314556 -23.5575148)
4293910291,-23.5638224,-46.6391844,,3,788.0,,POINT (-46.6391844 -23.5638224)
4293910298,-23.5656786,-46.6396062,,3,802.0,,POINT (-46.6396062 -23.5656786)
4293910975,-23.5734886,-46.623349,,3,788.0,,POINT (-46.623349 -23.5734886)
4293910983,-23.5740782,-46.6246277,,3,782.0,,POINT (-46.6246277 -23.5740782)
4293911305,-23.5586968,-46.629273,,3,726.0,,POINT (-46.629273 -23.5586968)
4293911307,-23.5590198,-46.6286541,,1,729.0,,POINT (-46.6286541 -23.5590198)
4293911323,-23.5662425,-46.6273005,,3,753.0,,POINT (-46.6273005 -23.5662425)
4293911324,-23.5664291,-46.6270883,,3,746.0,,POINT (-46.6270883 -23.5664291)
4293911328,-23.5678482,-46.6250096,,1,753.0,,POINT (-46.6250096 -23.5678482)
4293914654,-23.5725914,-46.6254849,,3,766.0,,POINT (-46.6254849 -23.5725914)
4293914657,-23.5726853,-46.6249792,,1,762.0,,POINT (-46.6249792 -23.5726853)
4293914658,-23.5726851,-46.6212664,,1,786.0,,POINT (-46.6212664 -23.5726851)
4293914661,-23.573294,-46.623282,,1,789.0,,POINT (-46.623282 -23.573294)
4293914662,-23.5734095,-46.6238017,,3,784.0,,POINT (-46.6238017 -23.5734095)
4293914663,-23.5734925,-46.6233256,,3,788.0,,POINT (-46.6233256 -23.5734925)
4293920629,-23.5594649,-46.6183827,,3,738.0,,POINT (-46.6183827 -23.5594649)
4293920630,-23.5595394,-46.617978,,1,733.0,,POINT (-46.617978 -23.5595394)
4293920631,-23.5596131,-46.6180095,,3,733.0,,POINT (-46.6180095 -23.5596131)
4293920632,-23.5597053,-46.61805,,1,732.0,,POINT (-46.61805 -23.5597053)
4293920639,-23.5620548,-46.6165709,,3,734.0,,POINT (-46.6165709 -23.5620548)
4293920640,-23.5623497,-46.6167199,,1,736.0,,POINT (-46.6167199 -23.5623497)
4293920642,-23.5627514,-46.6168756,,1,735.0,,POINT (-46.6168756 -23.5627514)
4293920646,-23.5630717,-46.6163122,,3,735.0,,POINT (-46.6163122 -23.5630717)
4293920647,-23.5632476,-46.6167682,,1,734.0,,POINT (-46.6167682 -23.5632476)
4293920649,-23.5634221,-46.6164939,,3,735.0,,POINT (-46.6164939 -23.5634221)
4293920652,-23.5642931,-46.6221483,,3,752.0,,POINT (-46.6221483 -23.5642931)
4293921054,-23.5637249,-46.6177422,,3,729.0,,POINT (-46.6177422 -23.5637249)
4293921055,-23.5641064,-46.6168442,,3,737.0,,POINT (-46.6168442 -23.5641064)
4293921062,-23.5671614,-46.6202664,,3,769.0,,POINT (-46.6202664 -23.5671614)
4293923366,-23.5689125,-46.629447,,3,746.0,,POINT (-46.629447 -23.5689125)
4293923367,-23.5692186,-46.6290953,,1,758.0,,POINT (-46.6290953 -23.5692186)
4293923369,-23.5693608,-46.6309152,,3,757.0,,POINT (-46.6309152 -23.5693608)
4293923370,-23.5693853,-46.6313463,,1,760.0,,POINT (-46.6313463 -23.5693853)
4293923371,-23.5694619,-46.6294751,,1,761.0,,POINT (-46.6294751 -23.5694619)
4293923373,-23.5695263,-46.6291336,,3,764.0,,POINT (-46.6291336 -23.5695263)
4293923377,-23.5708405,-46.6223982,,3,772.0,,POINT (-46.6223982 -23.5708405)
4293923379,-23.5745953,-46.6268148,,3,777.0,,POINT (-46.6268148 -23.5745953)
4293925864,-23.572593,-46.6364922,,1,784.0,,POINT (-46.6364922 -23.572593)
4293928070,-23.5569306,-46.6221529,,3,732.0,,POINT (-46.6221529 -23.5569306)
4293928073,-23.5569848,-46.622693,,4,729.0,,POINT (-46.622693 -23.5569848)
4293928076,-23.5571534,-46.6243364,,1,728.0,,POINT (-46.6243364 -23.5571534)
4307569526,-23.5519827,-46.6183183,,3,741.0,,POINT (-46.6183183 -23.5519827)
4307569903,-23.5518874,-46.6178449,,3,741.0,,POINT (-46.6178449 -23.5518874)
4307578022,-23.5537926,-46.6238682,,3,728.0,,POINT (-46.6238682 -23.5537926)
4307595904,-23.5540177,-46.6159487,,3,734.0,,POINT (-46.6159487 -23.5540177)
4307595916,-23.5561844,-46.6181563,,1,729.0,,POINT (-46.6181563 -23.5561844)
4307595917,-23.5561892,-46.6180752,,3,729.0,,POINT (-46.6180752 -23.5561892)
4307595918,-23.5561942,-46.6179907,,1,728.0,,POINT (-46.6179907 -23.5561942)
4307595923,-23.5564389,-46.618098,,3,731.0,,POINT (-46.618098 -23.5564389)
4307614255,-23.5489226,-46.6210466,,4,721.0,,POINT (-46.6210466 -23.5489226)
4307614260,-23.5490334,-46.6214829,,3,723.0,,POINT (-46.6214829 -23.5490334)
4307614262,-23.5492469,-46.6223679,,3,726.0,,POINT (-46.6223679 -23.5492469)
4307614437,-23.5566994,-46.6122715,,3,740.0,,POINT (-46.6122715 -23.5566994)
4307614439,-23.5572211,-46.612358,,3,734.0,,POINT (-46.612358 -23.5572211)
4307614444,-23.557473,-46.6142426,,1,736.0,,POINT (-46.6142426 -23.557473)
4307614445,-23.5576617,-46.6147629,,3,737.0,,POINT (-46.6147629 -23.5576617)
4307614448,-23.5577845,-46.6142762,,3,736.0,,POINT (-46.6142762 -23.5577845)
4307614449,-23.5577989,-46.6141193,,1,736.0,,POINT (-46.6141193 -23.5577989)
4307635020,-23.5396538,-46.6224253,,3,735.0,,POINT (-46.6224253 -23.5396538)
4307635043,-23.5464018,-46.6252375,,1,732.0,,POINT (-46.6252375 -23.5464018)
4307635045,-23.5466669,-46.6253551,,3,732.0,,POINT (-46.6253551 -23.5466669)
4307635537,-23.5412093,-46.6209529,,1,732.0,,POINT (-46.6209529 -23.5412093)
4307635538,-23.541998,-46.6203544,,3,727.0,,POINT (-46.6203544 -23.541998)
4307688993,-23.5743483,-46.6081426,,3,726.0,,POINT (-46.6081426 -23.5743483)
4307688995,-23.5749492,-46.6099542,,1,734.0,,POINT (-46.6099542 -23.5749492)
4328529213,-23.5109904,-46.6574436,,3,765.0,,POINT (-46.6574436 -23.5109904)
4338378992,-23.5519507,-46.6217069,,3,729.0,,POINT (-46.6217069 -23.5519507)
4338398875,-23.5533634,-46.6123877,,1,742.0,,POINT (-46.6123877 -23.5533634)
4338653068,-23.5538732,-46.6431502,,3,760.0,,POINT (-46.6431502 -23.5538732)
4338653070,-23.5541277,-46.6431259,,3,763.0,,POINT (-46.6431259 -23.5541277)
4339336566,-23.5554008,-46.6402423,,3,771.0,,POINT (-46.6402423 -23.5554008)
4348999793,-23.5451367,-46.6205075,,3,747.0,,POINT (-46.6205075 -23.5451367)
4348999868,-23.5453178,-46.620982,,3,736.0,,POINT (-46.620982 -23.5453178)
4350117963,-23.5558602,-46.6503273,,3,756.0,,POINT (-46.6503273 -23.5558602)
4350117964,-23.5560917,-46.6505912,,3,758.0,,POINT (-46.6505912 -23.5560917)
4350117967,-23.557399,-46.6527005,,3,773.0,,POINT (-46.6527005 -23.557399)
4350118091,-23.5658163,-46.6579172,,3,793.0,,POINT (-46.6579172 -23.5658163)
4350479247,-23.5540714,-46.6655653,,3,802.0,,POINT (-46.6655653 -23.5540714)
4350479456,-23.5558046,-46.6632045,,3,819.0,,POINT (-46.6632045 -23.5558046)
4356562744,-23.5253222,-46.6299712,,3,724.0,,POINT (-46.6299712 -23.5253222)
4358383856,-23.5370497,-46.6213003,,1,725.0,,POINT (-46.6213003 -23.5370497)
4358383857,-23.5372434,-46.6207925,,3,730.0,,POINT (-46.6207925 -23.5372434)
4359558149,-23.5516544,-46.6856597,,3,777.0,,POINT (-46.6856597 -23.5516544)
4359567321,-23.546166,-46.6768788,,3,778.0,,POINT (-46.6768788 -23.546166)
4359567332,-23.5475485,-46.677297,,3,782.0,,POINT (-46.677297 -23.5475485)
4359584028,-23.5476903,-46.6832879,,3,818.0,,POINT (-46.6832879 -23.5476903)
4359584037,-23.5478991,-46.6831374,,3,818.0,,POINT (-46.6831374 -23.5478991)
4359584042,-23.5479752,-46.6835005,,3,814.0,,POINT (-46.6835005 -23.5479752)
4363504495,-23.5333835,-46.6229547,,3,726.0,,POINT (-46.6229547 -23.5333835)
4363506672,-23.5352079,-46.6208589,,3,726.0,,POINT (-46.6208589 -23.5352079)
4363507445,-23.5355838,-46.61611,,3,743.0,,POINT (-46.61611 -23.5355838)
4363518264,-23.53987,-46.6196641,,1,738.0,,POINT (-46.6196641 -23.53987)
4364940305,-23.5644383,-46.6068529,,3,748.0,,POINT (-46.6068529 -23.5644383)
4364940310,-23.5644482,-46.6065294,,3,744.0,,POINT (-46.6065294 -23.5644482)
4365751020,-23.5677463,-46.6123894,,4,735.0,,POINT (-46.6123894 -23.5677463)
4365778957,-23.5746692,-46.6200194,,3,778.0,,POINT (-46.6200194 -23.5746692)
4365790654,-23.57821,-46.6205545,,3,800.0,,POINT (-46.6205545 -23.57821)
4365790684,-23.5783223,-46.6219661,,1,801.0,,POINT (-46.6219661 -23.5783223)
4377376400,-23.5184666,-46.6224478,,3,721.0,,POINT (-46.6224478 -23.5184666)
4378316419,-23.5826284,-46.6416809,,3,815.0,,POINT (-46.6416809 -23.5826284)
4395377730,-23.538509,-46.6347902,,3,766.0,,POINT (-46.6347902 -23.538509)
4431221624,-23.5679215,-46.6321711,,1,755.0,,POINT (-46.6321711 -23.5679215)
4474356931,-23.5499479,-46.685254,,3,788.0,,POINT (-46.685254 -23.5499479)
4474356947,-23.5508757,-46.6853807,,4,781.0,,POINT (-46.6853807 -23.5508757)
4474731449,-23.5534828,-46.6852058,traffic_signals,3,777.0,,POINT (-46.6852058 -23.5534828)
4474738864,-23.5536598,-46.6835737,,1,792.0,,POINT (-46.6835737 -23.5536598)
4476004150,-23.5498239,-46.6808033,,3,816.0,,POINT (-46.6808033 -23.5498239)
4476004153,-23.549916,-46.6799794,,3,820.0,,POINT (-46.6799794 -23.549916)
4476004161,-23.5503144,-46.6807217,,3,815.0,,POINT (-46.6807217 -23.5503144)
4476004167,-23.5505341,-46.6805632,,3,812.0,,POINT (-46.6805632 -23.5505341)
4477205579,-23.5580233,-46.6673958,,3,803.0,,POINT (-46.6673958 -23.5580233)
4487835919,-23.517984,-46.6510411,,3,719.0,,POINT (-46.6510411 -23.517984)
4487835920,-23.5182561,-46.6508676,,3,725.0,,POINT (-46.6508676 -23.5182561)
4487835924,-23.5186682,-46.6506247,,3,736.0,,POINT (-46.6506247 -23.5186682)
4487835928,-23.5191095,-46.6501526,,3,730.0,,POINT (-46.6501526 -23.5191095)
4487835929,-23.5192029,-46.6503015,,3,730.0,,POINT (-46.6503015 -23.5192029)
4487835932,-23.5192455,-46.6503704,,1,730.0,,POINT (-46.6503704 -23.5192455)
4487835969,-23.5202392,-46.6444301,,3,730.0,,POINT (-46.6444301 -23.5202392)
4487835994,-23.5226127,-46.6381941,,3,725.0,,POINT (-46.6381941 -23.5226127)
4487836000,-23.5227845,-46.6385488,,3,725.0,,POINT (-46.6385488 -23.5227845)
4487836016,-23.5238771,-46.6393058,,3,728.0,,POINT (-46.6393058 -23.5238771)
4487836017,-23.5241239,-46.6390339,,3,730.0,,POINT (-46.6390339 -23.5241239)
4487836024,-23.5264705,-46.6415294,,3,740.0,,POINT (-46.6415294 -23.5264705)
4487836028,-23.5270742,-46.6289526,,1,728.0,,POINT (-46.6289526 -23.5270742)
4487836035,-23.5276654,-46.6308252,,3,736.0,,POINT (-46.6308252 -23.5276654)
4487836103,-23.5365035,-46.6288513,turning_circle,1,730.0,,POINT (-46.6288513 -23.5365035)
4491497800,-23.522621,-46.653671,,1,730.0,,POINT (-46.653671 -23.522621)
4491497802,-23.5227594,-46.654208,,3,727.0,,POINT (-46.654208 -23.5227594)
4491497830,-23.5266007,-46.6536375,,3,725.0,,POINT (-46.6536375 -23.5266007)
4491497831,-23.5266022,-46.6547523,,3,722.0,,POINT (-46.6547523 -23.5266022)
4491518703,-23.5470631,-46.609428,,3,737.0,,POINT (-46.609428 -23.5470631)
4491518706,-23.5476783,-46.6091391,,1,744.0,,POINT (-46.6091391 -23.5476783)
4491518707,-23.5479259,-46.6096271,,3,741.0,,POINT (-46.6096271 -23.5479259)
4491518708,-23.5480963,-46.608508,,3,742.0,,POINT (-46.608508 -23.5480963)
4491518709,-23.5486236,-46.6080504,,1,736.0,,POINT (-46.6080504 -23.5486236)
4491518715,-23.5509271,-46.6107744,,3,747.0,,POINT (-46.6107744 -23.5509271)
4491547829,-23.5537091,-46.6090033,,3,739.0,,POINT (-46.6090033 -23.5537091)
4491547830,-23.5541371,-46.609044,,3,738.0,,POINT (-46.609044 -23.5541371)
4491551140,-23.5561347,-46.602804,,3,743.0,,POINT (-46.602804 -23.5561347)
4491551146,-23.557771,-46.6018958,,3,749.0,,POINT (-46.6018958 -23.557771)
4499744451,-23.5132986,-46.6246954,,3,725.0,,POINT (-46.6246954 -23.5132986)
4499744465,-23.5134166,-46.6240212,,3,726.0,,POINT (-46.6240212 -23.5134166)
4499744470,-23.5135524,-46.6244022,,3,725.0,,POINT (-46.6244022 -23.5135524)
4501344723,-23.5344249,-46.6358999,,3,755.0,,POINT (-46.6358999 -23.5344249)
4501345628,-23.5334918,-46.6278469,,3,735.0,,POINT (-46.6278469 -23.5334918)
4502865669,-23.5215039,-46.6214939,,1,724.0,,POINT (-46.6214939 -23.5215039)
4502865675,-23.5238366,-46.6198578,,3,732.0,,POINT (-46.6198578 -23.5238366)
4503184057,-23.5402651,-46.6302319,,3,729.0,,POINT (-46.6302319 -23.5402651)
4503184058,-23.5400248,-46.630244,,3,728.0,,POINT (-46.630244 -23.5400248)
4503184059,-23.5387383,-46.6315332,turning_circle,1,740.0,,POINT (-46.6315332 -23.5387383)
4503211022,-23.53927,-46.6328963,traffic_signals,3,745.0,,POINT (-46.6328963 -23.53927)
4503413644,-23.5289356,-46.6442364,,1,743.0,,POINT (-46.6442364 -23.5289356)
4503454154,-23.5267145,-46.659754,,3,732.0,,POINT (-46.659754 -23.5267145)
4503462310,-23.529441,-46.6632975,,3,736.0,,POINT (-46.6632975 -23.529441)
4503499051,-23.5510738,-46.6595909,,3,813.0,,POINT (-46.6595909 -23.5510738)
4503509300,-23.5500175,-46.6618323,,3,796.0,,POINT (-46.6618323 -23.5500175)
4503512765,-23.545392,-46.6575393,traffic_signals,4,794.0,,POINT (-46.6575393 -23.545392)
4503512770,-23.5465011,-46.6580916,traffic_signals,4,792.0,,POINT (-46.6580916 -23.5465011)
4503629301,-23.5405067,-46.6451144,,3,757.0,,POINT (-46.6451144 -23.5405067)
4503629306,-23.5417811,-46.6460962,,3,762.0,,POINT (-46.6460962 -23.5417811)
4505383253,-23.5384255,-46.6484501,,3,742.0,,POINT (-46.6484501 -23.5384255)
4505383403,-23.531984,-46.6619302,,3,743.0,,POINT (-46.6619302 -23.531984)
4505383456,-23.5348584,-46.6537083,,3,759.0,,POINT (-46.6537083 -23.5348584)
4505383463,-23.5332171,-46.6567792,,4,752.0,,POINT (-46.6567792 -23.5332171)
4509498149,-23.5461025,-46.6320626,,3,731.0,,POINT (-46.6320626 -23.5461025)
4509498152,-23.5461431,-46.6317594,,3,736.0,,POINT (-46.6317594 -23.5461431)
4511007491,-23.54865,-46.6384413,,3,764.0,,POINT (-46.6384413 -23.54865)
4511071307,-23.5538557,-46.6395977,traffic_signals,4,768.0,,POINT (-46.6395977 -23.5538557)
4511071312,-23.5516323,-46.6405739,,3,767.0,,POINT (-46.6405739 -23.5516323)
4511105625,-23.5515073,-46.627686,,3,737.0,,POINT (-46.627686 -23.5515073)
4511170885,-23.547219,-46.6456737,,3,774.0,,POINT (-46.6456737 -23.547219)
4511170989,-23.548017,-46.64269,traffic_signals,5,770.0,,POINT (-46.64269 -23.548017)
4511170990,-23.5480255,-46.642558,traffic_signals,4,767.0,,POINT (-46.642558 -23.5480255)
4511170993,-23.5471767,-46.6459097,traffic_signals,3,769.0,,POINT (-46.6459097 -23.5471767)
4511232860,-23.5512975,-46.6566458,traffic_signals,3,814.0,,POINT (-46.6566458 -23.5512975)
4511232861,-23.5514262,-46.6565493,traffic_signals,3,813.0,,POINT (-46.6565493 -23.5514262)
4511301908,-23.5450676,-46.6433987,traffic_signals,3,771.0,,POINT (-46.6433987 -23.5450676)
4511317149,-23.5393347,-46.6363027,,3,758.0,,POINT (-46.6363027 -23.5393347)
4511317156,-23.5446984,-46.6432077,,3,759.0,,POINT (-46.6432077 -23.5446984)
4511349800,-23.5311327,-46.6489407,,3,736.0,,POINT (-46.6489407 -23.5311327)
4511349804,-23.5304952,-46.6487626,,1,738.0,,POINT (-46.6487626 -23.5304952)
4511361254,-23.5350538,-46.6398878,,3,749.0,,POINT (-46.6398878 -23.5350538)
4511364179,-23.5425333,-46.6379029,,3,750.0,,POINT (-46.6379029 -23.5425333)
4511446997,-23.551782,-46.647313,,3,746.0,,POINT (-46.647313 -23.551782)
4512194999,-23.5527865,-46.6443094,,3,771.0,,POINT (-46.6443094 -23.5527865)
4512326943,-23.5472158,-46.6471382,,3,766.0,,POINT (-46.6471382 -23.5472158)
4520804325,-23.5294267,-46.6681773,,3,731.0,,POINT (-46.6681773 -23.5294267)
4520804331,-23.5277701,-46.6673289,,4,729.0,,POINT (-46.6673289 -23.5277701)
4524492682,-23.5505809,-46.6480327,traffic_signals,4,776.0,,POINT (-46.6480327 -23.5505809)
4530629173,-23.542122,-46.6348585,,3,734.0,,POINT (-46.6348585 -23.542122)
4557541720,-23.5750229,-46.6467675,,3,812.0,,POINT (-46.6467675 -23.5750229)
4561913702,-23.5571716,-46.6405815,traffic_signals,3,776.0,,POINT (-46.6405815 -23.5571716)
4569405669,-23.5695438,-46.5969402,,3,736.0,,POINT (-46.5969402 -23.5695438)
4569602824,-23.5550242,-46.5999759,,3,758.0,,POINT (-46.5999759 -23.5550242)
4569602826,-23.5549646,-46.6005732,,1,755.0,,POINT (-46.6005732 -23.5549646)
4569602827,-23.5550045,-46.6001449,,3,757.0,,POINT (-46.6001449 -23.5550045)
4580292568,-23.5376,-46.6732356,,3,765.0,,POINT (-46.6732356 -23.5376)
4580346943,-23.5451496,-46.6732339,,3,771.0,,POINT (-46.6732339 -23.5451496)
4580352042,-23.5433074,-46.6694554,,3,790.0,,POINT (-46.6694554 -23.5433074)
4580356865,-23.5423631,-46.668847,,3,794.0,,POINT (-46.668847 -23.5423631)
